,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,url,emotion,headline,source,yr,sentiment,rel,short_title,full_title,neg_full,neu_full,pos_full,our_sentiment,agreement,time,url_regex,url_regex1,url_time,url_time1,has_date,month,has_headline,headline_regex
26991,26991,3668,1366985,https://www.wsj.com/articles/google-capital-leading-85-million-funding-round-for-credit-karma-1394632223?tesla=y,joy,Google ... Karma,wsj,2014,1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-12,1,3.0,0,google capital leading 85 million funding round for credit karma 1394632223?tesla=y
26992,26992,3669,1367036,https://www.wsj.com/articles/bayer-forecasts-strong-sales-growth-1394608507?tesla=y,neutral,Bayer ... Growth,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-12,1,3.0,0,bayer forecasts strong sales growth 1394608507?tesla=y
26993,26993,3670,1367074,https://www.wsj.com/articles/kroger-unveils-1-billion-stock-buyback-plan-1394738587?tesla=y,joy,Kroger ... Plan,wsj,2014,1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-13,1,3.0,0,kroger unveils 1 billion stock buyback plan 1394738587?tesla=y
26994,26994,3671,1367110,https://www.wsj.com/articles/fed-wants-surcharge-on-large-u-s-financial-firms-1394728237?tesla=y,neutral,Fed ... Firms,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-13,1,3.0,0,fed wants surcharge on large u s financial firms 1394728237?tesla=y
26995,26995,3672,1367232,https://www.wsj.com/articles/dollar-general-profit-rises-but-outlook-falls-short-1394711109?tesla=y,sadness,Dollar ... Short,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-13,1,3.0,0,dollar general profit rises but outlook falls short 1394711109?tesla=y
26996,26996,3673,1367258,https://www.wsj.com/articles/dollar-slumps-against-euro-stocks-steady-despite-chinese-data-1394701566?tesla=y,fear,European ... Tensions,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-13,1,3.0,0,dollar slumps against euro stocks steady despite chinese data 1394701566?tesla=y
26997,26997,3674,1367322,https://www.wsj.com/articles/stock-futures-gain-ahead-of-retail-sales-jobless-claims-1394713486?tesla=y,sadness,Stocks ... Points,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-13,1,3.0,0,stock futures gain ahead of retail sales jobless claims 1394713486?tesla=y
26998,26998,3675,1367434,https://www.wsj.com/articles/buckle-inc-earnings-fall-on-lower-sales-1394797076?tesla=y,sadness,Buckle ... Revenue,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-14,1,3.0,0,buckle inc earnings fall on lower sales 1394797076?tesla=y
26999,26999,3676,1367447,https://www.wsj.com/articles/canada-household-debt-edges-down-in-fourth-quarter-1394802478?tesla=y,sadness,Canada ... Quarter,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-14,1,3.0,0,canada household debt edges down in fourth quarter 1394802478?tesla=y
27000,27000,3677,1368108,https://www.wsj.com/articles/oil-futures-mixed-inventory-data-fed-meeting-in-focus-1395132443?tesla=y,neutral,Oil ... Pipeline,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-18,1,3.0,0,oil futures mixed inventory data fed meeting in focus 1395132443?tesla=y
27001,27001,3678,1368115,https://www.wsj.com/articles/adobe-first-quarter-net-income-falls-adjusted-profit-beats-expectations-1395174513?tesla=y,neutral,Adobe ... Subscribers,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-18,1,3.0,0,adobe first quarter net income falls adjusted profit beats expectations 1395174513?tesla=y
27002,27002,3679,1368180,https://www.wsj.com/articles/guess-posts-lower-profit-outlook-sends-shares-sliding-1395261380?tesla=y,sadness,Guess ... Sliding,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-19,1,3.0,0,guess posts lower profit outlook sends shares sliding 1395261380?tesla=y
27003,27003,3680,1368192,https://www.wsj.com/articles/treasury-bonds-edge-lower-fed-in-focus-1395239924?tesla=y,fear,Treasurys ... Decision,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-19,1,3.0,0,treasury bonds edge lower fed in focus 1395239924?tesla=y
27004,27004,3681,1368225,https://www.wsj.com/articles/non-guidance-fed-guidance-1395271725?tesla=y,neutral,Non-Guidance ... Guidance,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-19,1,3.0,0,non guidance fed guidance 1395271725?tesla=y
27005,27005,3682,1368292,https://www.wsj.com/articles/european-stocks-pause-ahead-of-fed-meeting-1395219968?tesla=y,fear,U.K. ... Ruling,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-19,1,3.0,0,european stocks pause ahead of fed meeting 1395219968?tesla=y
27006,27006,3683,1368312,https://www.wsj.com/articles/euro-zone-wage-growth-picked-up-in-fourth-quarter-1395223495?tesla=y,neutral,Euro-Zone ... Quarter,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-19,1,3.0,0,euro zone wage growth picked up in fourth quarter 1395223495?tesla=y
27007,27007,3684,1368374,https://www.wsj.com/articles/fed-tweaks-rate-guidance-lessening-weight-on-unemployment-rate-1395252266?tesla=y,neutral,Yellen ... Markets,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-19,1,3.0,0,fed tweaks rate guidance lessening weight on unemployment rate 1395252266?tesla=y
27008,27008,3685,1368383,https://www.wsj.com/articles/yuan-continues-fall-against-u-s-dollar-1395206351?tesla=y,neutral,Yuan ... Dollar,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-19,1,3.0,0,yuan continues fall against u s dollar 1395206351?tesla=y
27009,27009,3686,1368417,https://www.wsj.com/articles/growing-prospect-of-fed-rates-rise-rattles-european-markets-1395307314?tesla=y,neutral,Upbeat ... Markets,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-20,1,3.0,0,growing prospect of fed rates rise rattles european markets 1395307314?tesla=y
27010,27010,3687,1368465,https://www.wsj.com/articles/developed-country-wage-growth-picks-up-1395312555?tesla=y,neutral,Developed ... Up,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-20,1,3.0,0,developed country wage growth picks up 1395312555?tesla=y
27011,27011,3688,1368679,https://www.wsj.com/articles/fitch-affirms-united-states-at-aaa-outlook-stable-1395379451?tesla=y,neutral,Fitch ... Stable,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-21,1,3.0,0,fitch affirms united states at aaa outlook stable 1395379451?tesla=y
27012,27012,3689,1368726,https://www.wsj.com/articles/weak-earnings-add-to-chinas-bleak-corporate-outlook-1395398441?tesla=y,neutral,Grim ... Outlook,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-21,1,3.0,0,weak earnings add to chinas bleak corporate outlook 1395398441?tesla=y
27013,27013,3690,1369191,https://www.wsj.com/articles/s-p-downgrades-brazil-credit-rating-citing-weak-growth-1395701255?tesla=y,sadness,S&P ... Growth,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-24,1,3.0,0,s p downgrades brazil credit rating citing weak growth 1395701255?tesla=y
27014,27014,3691,1369215,https://www.wsj.com/articles/dollar-weakens-versus-other-major-currencies-1395695224?tesla=y,neutral,Dollar ... Currencies,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-24,1,3.0,0,dollar weakens versus other major currencies 1395695224?tesla=y
27015,27015,3692,1369289,https://www.wsj.com/articles/stock-futures-rise-ahead-of-economic-data-1395750031?tesla=y,neutral,Stocks ... Slide,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-25,1,3.0,0,stock futures rise ahead of economic data 1395750031?tesla=y
27016,27016,3693,1369440,https://www.wsj.com/articles/dollar-pares-gains-after-mixed-data-1395761617?tesla=y,neutral,Euro ... Comments,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-25,1,3.0,0,dollar pares gains after mixed data 1395761617?tesla=y
27017,27017,3694,1369519,https://www.wsj.com/articles/louis-dreyfus-profit-drops-sharply-despite-revenue-rise-1395840312?tesla=y,neutral,Louis ... Rise,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-26,1,3.0,0,louis dreyfus profit drops sharply despite revenue rise 1395840312?tesla=y
27018,27018,3695,1369577,https://www.wsj.com/articles/bank-of-spain-sees-modest-economic-growth-in-first-quarter-1395827071?tesla=y,neutral,Bank ... Quarter,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-26,1,3.0,0,bank of spain sees modest economic growth in first quarter 1395827071?tesla=y
27019,27019,3696,1369593,https://www.wsj.com/articles/china-eastern-airliness-2013-net-profit-fell-25-to-2-38-billion-yuan-competition-intensifies-1395835744?tesla=y,surprise,China ... Yuan,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-26,1,3.0,0,china eastern airliness 2013 net profit fell 25 to 2 38 billion yuan competition intensifies 1395835744?tesla=y
27020,27020,3697,1369600,https://www.wsj.com/articles/sse-eyes-asset-sales-debt-reduction-in-bid-to-raise-1-65-billion-1395820349?tesla=y,neutral,SSE ... Up,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-26,1,3.0,0,sse eyes asset sales debt reduction in bid to raise 1 65 billion 1395820349?tesla=y
27021,27021,3698,1369695,https://www.wsj.com/articles/gold-prices-wobble-as-investors-keep-eyes-on-eastern-europe-1395842891?tesla=y,sadness,Gold ... Low,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-26,1,3.0,0,gold prices wobble as investors keep eyes on eastern europe 1395842891?tesla=y
27022,27022,3699,1369759,https://www.wsj.com/articles/european-stocks-rise-euro-falls-after-spain-slips-into-deflation-1395996975?tesla=y,neutral,European ... Deflation,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-28,1,3.0,0,european stocks rise euro falls after spain slips into deflation 1395996975?tesla=y
27023,27023,3700,1369811,https://www.wsj.com/articles/oil-producer-ypf-plans-1-billion-bond-sale-1396011650?tesla=y,neutral,Oil ... Sale,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-28,1,3.0,0,oil producer ypf plans 1 billion bond sale 1396011650?tesla=y
27024,27024,3701,1369828,https://www.wsj.com/articles/finish-line-posts-stronger-earnings-1396006935?tesla=y,neutral,Finish ... Earnings,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-28,1,3.0,0,finish line posts stronger earnings 1396006935?tesla=y
27025,27025,3702,1370315,https://www.wsj.com/articles/european-stocks-edge-higher-euro-slightly-weaker-1396254166?tesla=y,fear,Euro ... Data,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-31,1,3.0,0,european stocks edge higher euro slightly weaker 1396254166?tesla=y
27026,27026,3703,1370350,https://www.wsj.com/articles/corn-prices-jump-as-usda-forecasts-lower-plantings-1396287708?tesla=y,neutral,Corn ... Plantings,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-31,1,3.0,0,corn prices jump as usda forecasts lower plantings 1396287708?tesla=y
27027,27027,3704,1370353,https://www.wsj.com/articles/investors-sue-12-banks-allege-conspiracy-to-rig-forex-markets-1396321464?tesla=y,anger,Investors ... Markets,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-03-31,1,3.0,0,investors sue 12 banks allege conspiracy to rig forex markets 1396321464?tesla=y
27028,27028,3705,1370397,https://www.wsj.com/articles/european-stocks-rise-on-china-data-dovish-fed-comments-1396338659?tesla=y,neutral,European ... Comments,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-01,1,4.0,0,european stocks rise on china data dovish fed comments 1396338659?tesla=y
27029,27029,3706,1370463,https://www.wsj.com/articles/indonesia-inflation-rate-continues-to-ease-1396328898?tesla=y,neutral,Indonesia ... Ease,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-01,1,4.0,0,indonesia inflation rate continues to ease 1396328898?tesla=y
27030,27030,3707,1370506,https://www.wsj.com/articles/banks-drop-data-breach-suit-against-target-trustwave-1396382109?tesla=y,neutral,Banks ... Trustwave,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-01,1,4.0,0,banks drop data breach suit against target trustwave 1396382109?tesla=y
27031,27031,3708,1370521,https://www.wsj.com/articles/mexican-government-sells-global-bonds-1396395620?tesla=y,sadness,Mexican ... Bonds,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-01,1,4.0,0,mexican government sells global bonds 1396395620?tesla=y
27032,27032,3709,1370628,https://www.wsj.com/articles/jos-a-bank-sales-rise-slightly-amid-holiday-strength-1396443313?tesla=y,neutral,Jos. ... Strength,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-02,1,4.0,0,jos a bank sales rise slightly amid holiday strength 1396443313?tesla=y
27033,27033,3710,1370888,https://www.wsj.com/articles/ecb-leaves-key-rate-unchanged-1396525804?tesla=y,neutral,Draghi: ... Easing,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-03,1,4.0,0,ecb leaves key rate unchanged 1396525804?tesla=y
27034,27034,3711,1370976,https://www.wsj.com/articles/asian-morning-briefing-u-s-stocks-end-slightly-lower-1396560850?tesla=y,sadness,Asian ... Lower,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-03,1,4.0,0,asian morning briefing u s stocks end slightly lower 1396560850?tesla=y
27035,27035,3712,1370986,https://www.wsj.com/articles/global-payments-net-falls-on-higher-expenses-1396556439?tesla=y,neutral,Global ... Expenses,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-03,1,4.0,0,global payments net falls on higher expenses 1396556439?tesla=y
27036,27036,3713,1370991,https://www.wsj.com/articles/european-markets-steady-ahead-of-ecb-meeting-1396511351?tesla=y,sadness,Euro ... Statement,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-03,1,4.0,0,european markets steady ahead of ecb meeting 1396511351?tesla=y
27037,27037,3714,1371011,https://www.wsj.com/articles/euro-zone-economy-slows-as-ecb-meets-1396513534?tesla=y,neutral,Euro-Zone ... Meets,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-03,1,4.0,0,euro zone economy slows as ecb meets 1396513534?tesla=y
27038,27038,3715,1371161,https://www.wsj.com/articles/irish-central-bank-cuts-growth-outlook-1396606914?tesla=y,neutral,Irish ... Outlook,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-04,1,4.0,0,irish central bank cuts growth outlook 1396606914?tesla=y
27039,27039,3716,1371228,https://www.wsj.com/articles/stock-futures-gain-ahead-of-jobs-data-1396613241?tesla=y,sadness,Stocks ... Lower,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-04,1,4.0,0,stock futures gain ahead of jobs data 1396613241?tesla=y
27040,27040,3717,1371263,https://www.wsj.com/articles/blackstone-reaches-5-4-billion-deal-for-gates-global-1396621161?tesla=y,joy,Blackstone ... Global,wsj,2014,1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-04,1,4.0,0,blackstone reaches 5 4 billion deal for gates global 1396621161?tesla=y
27041,27041,3718,1371277,https://www.wsj.com/articles/carmax-revenue-used-vehicle-sales-rise-but-profit-falls-1396611635?tesla=y,neutral,CarMax ... Falls,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-04,1,4.0,0,carmax revenue used vehicle sales rise but profit falls 1396611635?tesla=y
27042,27042,3719,1371294,https://www.wsj.com/articles/canada-adds-jobs-in-march-jobless-rate-drops-1396618532?tesla=y,sadness,Canada ... Drops,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-04,1,4.0,0,canada adds jobs in march jobless rate drops 1396618532?tesla=y
27043,27043,3720,1371561,https://www.wsj.com/articles/euro-zone-banks-put-forward-fewer-abs-at-ecb-1396875526?tesla=y,neutral,Euro-Zone ... ECB,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-07,1,4.0,0,euro zone banks put forward fewer abs at ecb 1396875526?tesla=y
27044,27044,3721,1371600,https://www.wsj.com/articles/maryland-approves-gradually-raising-minimum-wage-1396898700?tesla=y,neutral,Maryland ... Bills,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-07,1,4.0,0,maryland approves gradually raising minimum wage 1396898700?tesla=y
27045,27045,3722,1371708,https://www.wsj.com/articles/indonesian-indian-stock-markets-rallying-on-hopes-of-business-friendly-leadership-1396875363?tesla=y,neutral,"Indonesian, ... Leadership",wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-07,1,4.0,0,indonesian indian stock markets rallying on hopes of business friendly leadership 1396875363?tesla=y
27046,27046,3723,1371885,https://www.wsj.com/articles/imf-trims-global-economic-growth-forecast-1396961870?tesla=y,fear,IMF ... Forecast,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-08,1,4.0,0,imf trims global economic growth forecast 1396961870?tesla=y
27047,27047,3724,1371921,https://www.wsj.com/articles/imf-canada-hasnt-completely-shifted-from-consumer-led-growth-1396974277?tesla=y,neutral,IMF: ... Growth,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-08,1,4.0,0,imf canada hasnt completely shifted from consumer led growth 1396974277?tesla=y
27048,27048,3725,1372088,https://www.wsj.com/articles/pakistan-re-enters-global-bond-markets-1397042312?tesla=y,neutral,Pakistan ... Markets,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-09,1,4.0,0,pakistan re enters global bond markets 1397042312?tesla=y
27049,27049,3726,1372106,https://www.wsj.com/articles/rise-in-interest-rates-will-aid-global-economic-growth-says-caruana-1397053640?tesla=y,neutral,Rise ... Caruana,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-09,1,4.0,0,rise in interest rates will aid global economic growth says caruana 1397053640?tesla=y
27050,27050,3727,1372110,https://www.wsj.com/articles/crude-oil-futures-ease-u-s-stocks-ukraine-in-focus-1397030006?tesla=y,fear,Oil ... Concern,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-09,1,4.0,0,crude oil futures ease u s stocks ukraine in focus 1397030006?tesla=y
27051,27051,3728,1372134,https://www.wsj.com/articles/u-s-stock-futures-prices-gain-on-alcoa-earnings-news-1397046745?tesla=y,neutral,Tech ... Higher,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-09,1,4.0,0,u s stock futures prices gain on alcoa earnings news 1397046745?tesla=y
27052,27052,3729,1372149,https://www.wsj.com/articles/gold-prices-slip-ahead-of-fed-meeting-minutes-1397051434?tesla=y,neutral,Gold ... Minutes,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-09,1,4.0,0,gold prices slip ahead of fed meeting minutes 1397051434?tesla=y
27053,27053,3730,1372166,https://www.wsj.com/articles/seibu-sets-ipo-price-range-below-guidance-1397026215?tesla=y,sadness,Cerberus ... IPO,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-09,1,4.0,0,seibu sets ipo price range below guidance 1397026215?tesla=y
27054,27054,3731,1372172,https://www.wsj.com/articles/bed-bath-beyond-sees-earnings-slip-1397076124?tesla=y,neutral,Bed ... Slip,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-09,1,4.0,0,bed bath beyond sees earnings slip 1397076124?tesla=y
27055,27055,3732,1372178,https://www.wsj.com/articles/stock-futures-lower-ahead-of-jobless-data-1397132311?tesla=y,neutral,Tech ... Selloff,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-10,1,4.0,0,stock futures lower ahead of jobless data 1397132311?tesla=y
27056,27056,3733,1372209,https://www.wsj.com/articles/ecb-constancio-fully-healthy-bank-sector-wont-guarantee-quick-economic-rebound-1397148772?tesla=y,neutral,ECB ... Rebound,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-10,1,4.0,0,ecb constancio fully healthy bank sector wont guarantee quick economic rebound 1397148772?tesla=y
27057,27057,3734,1372270,https://www.wsj.com/articles/european-stock-markets-move-higher-1397120254?tesla=y,neutral,European ... Session,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-10,1,4.0,0,european stock markets move higher 1397120254?tesla=y
27058,27058,3735,1372277,https://www.wsj.com/articles/rite-aid-profit-falls-despite-continued-sales-growth-1397130316?tesla=y,neutral,Rite ... Growth,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-10,1,4.0,0,rite aid profit falls despite continued sales growth 1397130316?tesla=y
27059,27059,3736,1372453,https://www.wsj.com/articles/germanys-eu-harmonized-inflation-rate-falls-below-1-1397198171?tesla=y,neutral,Germany's ... 1%,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-11,1,4.0,0,germanys eu harmonized inflation rate falls below 1 1397198171?tesla=y
27060,27060,3737,1372494,https://www.wsj.com/articles/wells-fargos-profit-climbs-despite-lower-revenue-1397217767?tesla=y,neutral,Wells ... Revenue,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-11,1,4.0,0,wells fargos profit climbs despite lower revenue 1397217767?tesla=y
27061,27061,3738,1372657,https://www.wsj.com/articles/ecbs-draghi-further-euro-strength-could-trigger-more-easing-1397326790?tesla=y,fear,ECB's ... Easing,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-12,1,4.0,0,ecbs draghi further euro strength could trigger more easing 1397326790?tesla=y
27062,27062,3739,1372685,https://www.wsj.com/articles/stock-market-jitters-put-investors-at-ease-1397412527?tesla=y,fear,Stock-Market ... Ease,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-13,1,4.0,0,stock market jitters put investors at ease 1397412527?tesla=y
27063,27063,3740,1372910,https://www.wsj.com/articles/citigroup-logs-higher-profit-beats-estimates-1397476779?tesla=y,neutral,Citigroup ... Estimates,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-14,1,4.0,0,citigroup logs higher profit beats estimates 1397476779?tesla=y
27064,27064,3741,1372924,https://www.wsj.com/articles/callidus-capital-ipo-raises-43-above-minimum-target-1397500795?tesla=y,surprise,Callidus ... Target,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-14,1,4.0,0,callidus capital ipo raises 43 above minimum target 1397500795?tesla=y
27065,27065,3742,1372936,https://www.wsj.com/articles/banca-monte-dei-paschi-di-siena-management-considers-raising-up-to-5-billion-1397511743?tesla=y,neutral,Banca ... Billion,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-14,1,4.0,0,banca monte dei paschi di siena management considers raising up to 5 billion 1397511743?tesla=y
27066,27066,3743,1372967,https://www.wsj.com/articles/u-s-stock-futures-slightly-higher-1397477862?tesla=y,sadness,U.S. ... Streak,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-14,1,4.0,0,u s stock futures slightly higher 1397477862?tesla=y
27067,27067,3744,1373024,https://www.wsj.com/articles/infosys-profit-jumps-25-forecasts-weak-sales-growth-1397535540?tesla=y,sadness,Infosys's ... Rupee,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-15,1,4.0,0,infosys profit jumps 25 forecasts weak sales growth 1397535540?tesla=y
27068,27068,3745,1373125,https://www.wsj.com/articles/monte-dei-paschi-shares-hit-by-capital-hike-plan-1397553863?tesla=y,anger,Regulator ... Paschi,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-15,1,4.0,0,monte dei paschi shares hit by capital hike plan 1397553863?tesla=y
27069,27069,3746,1373225,https://www.wsj.com/articles/european-shares-rise-on-china-growth-data-1397636688?tesla=y,neutral,European ... Data,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-16,1,4.0,0,european shares rise on china growth data 1397636688?tesla=y
27070,27070,3747,1373235,https://www.wsj.com/articles/noble-profit-up-70-on-fleet-growth-revenue-rise-1397684935?tesla=y,joy,Noble ... Rise,wsj,2014,1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-16,1,4.0,0,noble profit up 70 on fleet growth revenue rise 1397684935?tesla=y
27071,27071,3748,1373239,https://www.wsj.com/articles/spain-launches-catalunya-banc-7-billion-property-loan-sale-1397662467?tesla=y,joy,Spain ... Sale,wsj,2014,1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-16,1,4.0,0,spain launches catalunya banc 7 billion property loan sale 1397662467?tesla=y
27072,27072,3749,1373270,https://www.wsj.com/articles/united-rentals-posts-higher-first-quarter-profit-1397684339?tesla=y,neutral,United ... Profit,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-16,1,4.0,0,united rentals posts higher first quarter profit 1397684339?tesla=y
27073,27073,3750,1373283,https://www.wsj.com/articles/mexican-regulator-sets-minimum-bid-for-new-tv-networks-1397675855?tesla=y,neutral,Mexican ... Networks,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-16,1,4.0,0,mexican regulator sets minimum bid for new tv networks 1397675855?tesla=y
27074,27074,3751,1373320,https://www.wsj.com/articles/american-express-quarterly-profit-rides-on-higher-revenue-1397676140?tesla=y,joy,American ... Revenue,wsj,2014,1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-16,1,4.0,0,american express quarterly profit rides on higher revenue 1397676140?tesla=y
27075,27075,3752,1373330,https://www.wsj.com/articles/huntington-bancshares-earnings-drop-slightly-1397643706?tesla=y,sadness,Huntington ... Slightly,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-16,1,4.0,0,huntington bancshares earnings drop slightly 1397643706?tesla=y
27076,27076,3753,1373378,https://www.wsj.com/articles/google-shares-slide-after-disappointing-results-1397678822?tesla=y,neutral,Rising ... Profits,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-16,1,4.0,0,google shares slide after disappointing results 1397678822?tesla=y
27077,27077,3754,1373386,https://www.wsj.com/articles/asml-says-first-quarter-profit-rises-cuts-guidance-on-lower-demand-1397635706?tesla=y,neutral,ASML ... Demand,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-16,1,4.0,0,asml says first quarter profit rises cuts guidance on lower demand 1397635706?tesla=y
27078,27078,3755,1373397,https://www.wsj.com/articles/gea-sells-heat-exchanger-business-worth-1-8-billion-1397626458?tesla=y,sadness,GEA ... Billion,wsj,2014,-1,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-16,1,4.0,0,gea sells heat exchanger business worth 1 8 billion 1397626458?tesla=y
27079,27079,3756,1373411,https://www.wsj.com/articles/pnc-quarterly-earnings-rises-on-lower-expenses-1397645772?tesla=y,neutral,PNC ... Expenses,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-16,1,4.0,0,pnc quarterly earnings rises on lower expenses 1397645772?tesla=y
27080,27080,3757,1373419,https://www.wsj.com/articles/u-s-bancorp-profit-drops-on-softer-mortgage-revenue-1397647855?tesla=y,neutral,U.S. ... Revenue,wsj,2014,0,1,,,0.0,0.0,0.0,0,0,,,,,2014-04-16,1,4.0,0,u s bancorp profit drops on softer mortgage revenue 1397647855?tesla=y
